Regulation	O
of	O
Saccharomyces	O
cerevisiae	O
kinetochores	B-COMP
by	O
the	O
type	B-PRGE
1	I-PRGE
phosphatase	I-PRGE
Glc7p	B-PRGE
.	O

We	O
have	O
investigated	O
the	O
role	O
of	O
protein	O
phosphorylation	O
in	O
regulation	O
of	O
Saccharomyces	O
cerevisiae	O
kinetochores	B-COMP
.	O

By	O
use	O
of	O
phosphatase	O
inhibitors	O
and	O
a	O
type	B-PRGE
1	I-PRGE
protein	I-PRGE
phosphatase	I-PRGE
mutant	O
(	O
glc7	B-PRGE
-	I-PRGE
10	I-PRGE
)	O
,	O
we	O
show	O
that	O
the	O
microtubule	B-COMP
binding	O
activity	O
,	O
but	O
not	O
the	O
centromeric	B-COMP
DNA	O
-	O
binding	O
activity	O
,	O
of	O
the	O
kinetochore	B-COMP
complex	O
is	O
regulated	O
by	O
a	O
balance	O
between	O
a	O
protein	O
kinase	O
and	O
the	O
type	B-PRGE
1	I-PRGE
protein	I-PRGE
phosphatase	I-PRGE
(	O
PP1	B-PRGE
)	O
encoded	O
by	O
the	O
GLC7	O
gene	O
.	O

glc7	B-PRGE
-	I-PRGE
10	I-PRGE
mutant	O
cells	O
exhibit	O
low	O
kinetochore	B-COMP
-	O
microtubule	B-COMP
binding	O
activity	O
in	O
vitro	O
and	O
a	O
high	O
frequency	O
of	O
chromosome	B-COMP
loss	O
in	O
vivo	O
.	O

Specifically	O
,	O
the	O
Ndc10p	B-PRGE
component	O
of	O
the	O
centromere	O
DNA	O
-	O
binding	O
CBF3	B-Complex
complex	O
is	O
altered	O
by	O
the	O
glc7	B-PRGE
-	I-PRGE
10	I-PRGE
mutation	O
;	O
Ndc10p	B-PRGE
is	O
hyperphosphorylated	O
in	O
glc7	B-PRGE
-	I-PRGE
10	I-PRGE
extracts	O
.	O

Furthermore	O
,	O
addition	O
of	O
recombinant	O
Ndc10p	B-PRGE
reconstitutes	O
the	O
microtubule	B-COMP
-	O
binding	O
activity	O
of	O
a	O
glc7	B-PRGE
-	I-PRGE
10	I-PRGE
extract	O
to	O
wild	O
-	O
type	O
levels	O
.	O

Finally	O
,	O
the	O
glc7	B-PRGE
-	I-PRGE
10	I-PRGE
-	O
induced	O
mitotic	O
arrest	O
is	O
abolished	O
in	O
spindle	B-COMP
checkpoint	O
mutants	O
,	O
suggesting	O
that	O
defects	O
in	O
kinetochore	B-COMP
-	O
microtubule	B-COMP
interactions	O
caused	O
by	O
hyperphosphorylation	O
of	O
kinetochore	B-COMP
proteins	O
activate	O
the	O
spindle	B-COMP
checkpoint	O
.	O

Human	O
placental	O
Na	B-PRGE
+	I-PRGE
-	I-PRGE
dependent	I-PRGE
multivitamin	I-PRGE
transporter	I-PRGE
.	O

Cloning	O
,	O
functional	O
expression	O
,	O
gene	O
structure	O
,	O
and	O
chromosomal	B-COMP
localization	O
.	O

We	O
have	O
cloned	O
the	O
human	O
Na	B-PRGE
+	I-PRGE
-	I-PRGE
dependent	I-PRGE
multivitamin	I-PRGE
transporter	I-PRGE
(	O
SMVT	B-PRGE
)	O
,	O
which	O
transports	O
the	O
water	O
-	O
soluble	O
vitamins	O
pantothenate	B-CHED
,	O
biotin	B-CHED
,	O
and	O
lipoate	B-CHED
,	O
from	O
a	O
placental	O
choriocarcinoma	O
cell	O
line	O
(	O
JAR	O
)	O
.	O

The	O
cDNA	O
codes	O
for	O
a	O
protein	O
of	O
635	O
amino	O
acids	O
with	O
12	O
transmembrane	B-COMP
domains	O
and	O
4	O
putative	O
sites	O
for	O
N	O
-	O
linked	O
glycosylation	O
.	O

The	O
human	O
SMVT	B-PRGE
exhibits	O
a	O
high	O
degree	O
of	O
homology	O
(	O
84	O
%	O
identity	O
and	O
89	O
%	O
similarity	O
)	O
to	O
the	O
rat	O
counterpart	O
.	O

When	O
expressed	O
in	O
HRPE	O
cells	O
,	O
the	O
cDNA	O
-	O
induced	O
transport	O
process	O
is	O
obligatorily	O
dependent	O
on	O
Na	B-CHED
+	I-CHED
and	O
accepts	O
pantothenate	B-CHED
,	O
biotin	B-CHED
,	O
and	O
lipoate	B-CHED
as	O
substrates	O
.	O

The	O
relationship	O
between	O
the	O
cDNA	O
-	O
specific	O
uptake	O
rate	O
of	O
pantothenate	B-CHED
or	O
biotin	B-CHED
and	O
Na	B-CHED
+	I-CHED
concentration	O
is	O
sigmoidal	O
with	O
a	O
Na	B-CHED
+	I-CHED
:	O
vitamin	O
stoichiometry	O
of	O
2	O
:	O
1	O
.	O

The	O
human	O
SMVT	B-PRGE
,	O
when	O
expressed	O
in	O
Xenopus	O
laevis	O
oocytes	O
,	O
induces	O
inward	O
currents	O
in	O
the	O
presence	O
of	O
pantothenate	B-CHED
,	O
biotin	B-CHED
,	O
and	O
lipoate	B-CHED
in	O
a	O
Na	B-CHED
+	I-CHED
-	O
,	O
concentration	O
-	O
,	O
and	O
potential	O
-	O
dependent	O
manner	O
.	O

We	O
also	O
report	O
here	O
on	O
the	O
structural	O
organization	O
and	O
chromosomal	B-COMP
localization	O
of	O
the	O
human	O
SMVT	B-PRGE
gene	O
.	O

The	O
SMVT	B-PRGE
gene	O
is	O
approximately	O
14	O
kilobase	O
pairs	O
in	O
length	O
and	O
consists	O
of	O
17	O
exons	O
.	O

The	O
SMVT	B-PRGE
gene	O
is	O
located	O
on	O
chromosome	B-COMP
2p23	I-COMP
as	O
evidenced	O
by	O
somatic	O
cell	O
hybrid	O
analysis	O
and	O
fluorescence	O
in	O
situ	O
hybridization	O
.	O

Aldose	B-PRGE
reductase	I-PRGE
,	O
a	O
key	O
enzyme	O
in	O
the	O
oxidative	O
deamination	O
of	O
norepinephrine	B-CHED
in	O
rats	O
.	O

The	O
sympathoneural	O
neurotransmitter	O
norepinephrine	B-CHED
(	O
NE	B-CHED
)	O
is	O
deaminated	O
to	O
3	B-CHED
,	I-CHED
4	I-CHED
-	I-CHED
dihydroxymandelaldehyde	I-CHED
(	O
DHMAL	B-CHED
)	O
and	O
subsequently	O
converted	O
to	O
either	O
3	B-CHED
,	I-CHED
4	I-CHED
-	I-CHED
dihydroxymandelic	I-CHED
acid	I-CHED
(	O
DHMA	B-CHED
)	O
or	O
3	B-CHED
,	I-CHED
4	I-CHED
-	I-CHED
dihydroxyphenylglycol	I-CHED
(	O
DHPG	B-CHED
)	O
.	O

In	O
this	O
study	O
,	O
we	O
investigated	O
the	O
relative	O
importance	O
of	O
aldose	B-PRGE
reductase	I-PRGE
versus	O
aldehyde	B-PRGE
reductase	I-PRGE
in	O
the	O
formation	O
of	O
DHPG	B-CHED
from	O
DHMAL	B-CHED
.	O

The	O
in	O
vitro	O
incubation	O
of	O
NE	B-CHED
with	O
aldose	B-PRGE
reductase	I-PRGE
in	O
the	O
presence	O
of	O
monoamine	B-PRGE
oxidase	I-PRGE
(	O
MAO	B-PRGE
)	O
resulted	O
in	O
the	O
formation	O
of	O
DHPG	B-CHED
,	O
which	O
was	O
confirmed	O
by	O
mass	O
spectrometry	O
.	O

Although	O
aldehyde	B-PRGE
reductase	I-PRGE
also	O
generated	O
DHPG	B-CHED
,	O
its	O
activity	O
was	O
much	O
lower	O
than	O
that	O
of	O
aldose	B-PRGE
reductase	I-PRGE
.	O

With	O
northern	O
blotting	O
,	O
the	O
expression	O
of	O
both	O
aldose	B-PRGE
reductase	I-PRGE
and	O
aldehyde	B-PRGE
reductase	I-PRGE
was	O
detected	O
in	O
rat	O
superior	O
cervical	O
ganglia	O
.	O

However	O
,	O
with	O
western	O
blotting	O
,	O
only	O
aldose	B-PRGE
reductase	I-PRGE
was	O
immunologically	O
detectable	O
.	O

Treatment	O
of	O
rats	O
with	O
aldose	B-PRGE
reductase	I-PRGE
inhibitors	O
for	O
3	O
days	O
increased	O
the	O
plasma	O
level	O
of	O
DHMA	B-CHED
.	O

There	O
was	O
no	O
correlation	O
between	O
the	O
selectivity	O
of	O
inhibitors	O
and	O
effects	O
on	O
NE	B-CHED
metabolite	O
levels	O
.	O

A	O
significant	O
decrease	O
in	O
DHPG	B-CHED
,	O
however	O
,	O
was	O
obtained	O
only	O
with	O
an	O
extremely	O
high	O
dose	O
(	O
9	O
mg	O
/	O
kg	O
/	O
day	O
)	O
of	O
the	O
nonselective	O
inhibitor	O
AL	B-CHED
1576	I-CHED
.	O

The	O
present	O
study	O
confirmed	O
that	O
aldose	B-PRGE
reductase	I-PRGE
generates	O
DHPG	B-CHED
from	O
NE	B-CHED
in	O
the	O
presence	O
of	O
MAO	B-PRGE
.	O

In	O
rat	O
sympathetic	O
neurons	O
,	O
aldose	B-PRGE
reductase	I-PRGE
appears	O
to	O
be	O
more	O
important	O
than	O
aldehyde	B-PRGE
reductase	I-PRGE
for	O
the	O
formation	O
of	O
DHPG	B-CHED
.	O

However	O
,	O
when	O
aldose	B-PRGE
reductase	I-PRGE
is	O
inhibited	O
,	O
it	O
appears	O
that	O
aldehyde	B-PRGE
reductase	I-PRGE
can	O
compensate	O
for	O
the	O
conversion	O
of	O
DHMAL	B-CHED
to	O
DHPG	B-CHED
,	O
indicating	O
redundancy	O
in	O
the	O
reduction	O
pathway	O
.	O

Phosphorylation	O
of	O
deoxycytidine	B-CHED
analog	O
monophosphates	B-CHED
by	O
UMP	B-PRGE
-	I-PRGE
CMP	I-PRGE
kinase	I-PRGE
:	O
molecular	O
characterization	O
of	O
the	O
human	O
enzyme	O
.	O

Phosphorylation	O
of	O
deoxycytidine	B-CHED
analogs	O
by	O
cellular	O
enzymes	O
is	O
a	O
prerequisite	O
for	O
the	O
activity	O
of	O
these	O
compounds	O
.	O

We	O
have	O
investigated	O
the	O
kinetic	O
parameters	O
for	O
the	O
phosphorylation	O
of	O
1	B-CHED
-	I-CHED
beta	I-CHED
-	I-CHED
D	I-CHED
-	I-CHED
arabinofuranosylcytosine	I-CHED
(	O
araC	B-CHED
)	O
and	O
2	B-CHED
'	I-CHED
,	I-CHED
2	I-CHED
'	I-CHED
-	I-CHED
difluorodeoxycytidine	I-CHED
(	O
dFdC	B-CHED
)	O
to	O
their	O
diphosphate	B-CHED
forms	O
catalyzed	O
by	O
human	O
UMP	B-PRGE
-	I-PRGE
CMP	I-PRGE
kinase	I-PRGE
